Precinct: 36001 ,Polling Place ,1 ,"","","","",Total: 485 ,Age 18-27: 34.2% ,Age 48-57: ,"","",10.9%,""
"KIEH, JR., George Klay (NDM) ","","",1 ,"PAYE, Francis Saturday (LP) ","",29 ,"",Valid Votes: ,"","","","",305
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",2 ,"",Invalid Votes: ,"","","","",9
"KPOTO, Robert Momo (ULD) ","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",12 ,"",Total Votes: ,"","","","",314
"KROMAH, Alhaji G. V. (ALCOP) ","","",1 ,"SOBEOR, Dorr Henry (NDM) ","",14,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",1 ,"",Valid Votes: ,560,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Invalid Ballots: ,1,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"",Valid Votes + Invalid Ballots: ,561,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",6,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",61,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",309,"","","","","","","","","",""
"",Invalid Votes: ,"",5,"","","","","","","","","",""
"",Total Votes: ,"",314,"","","","","","","","","",""
Precinct: 36022 ,Polling Place ,1 ,"","","","","",Total: 328 ,Age 18-27: 33.2% ,Age 48-57: ,"","",10.1%,""
"Gleiozohn Tow n Center, Gleozohn , River Cess ","","","","","","","",Males: 47.9% Females: 52.1% ,Age 28-37: 23.5% Age 38-47: 17.4% ,Age 57-68: Age 68+: ,"","",7.9%7.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"BANNEY, Jay Jonathan (UP) ","",41 ,"GIAH, Adonis Petep (FDP) ","","","","","",6
"BRUMSKINE, Charles Walker (LP) ","","","",157 ,"BARYOEGAR, James G. (APD) ","",54 ,"HARVEY, JR., John F. (LP) ","","","","","",46
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",5 ,"MASSEH, Jerry Bowier (UP) ","","","","","",10
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",7 ,"PETERS, Andrew  (NPP) ","","","","","",15
"FARHAT, David M. (FDP) ","","","",0 ,"GLAYBO, Uriah  (CDC) ","",3 ,"SANGO, John Wee (COTOL) ","","","","","",102
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",5 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",5 ,"MONWEH, SR., Davidson Tompo (CDC) ","",14 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",130 ,"ZAHNMIE, John Railey (CDC) ","","","","","",3
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",90 ,"",Valid Votes: ,"","","","",186
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",1 ,"",Invalid Votes: ,"","","","",5
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",3 ,"",Total Votes: ,"","","","",191
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,358,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,360,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",18,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",191,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",192,"","","","","","","","","",""
Precinct: 36022 ,Polling Place ,2 ,"","","","","",Total: 338 ,Age 18-27: 32.8% ,Age 48-57: ,"","",8.9%,""
"Gleiozohn Tow n Center, Gleozohn , River Cess ","","","","","","","",Males: 54.1% Females: 45.9% ,Age 28-37: 24.3% Age 38-47: 18.0% ,Age 57-68: Age 68+: ,"","",5.9%10.1%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BANNEY, Jay Jonathan (UP) ","",37 ,"GIAH, Adonis Petep (FDP) ","","","","","",21
"BRUMSKINE, Charles Walker (LP) ","","","",146 ,"BARYOEGAR, James G. (APD) ","",38 ,"HARVEY, JR., John F. (LP) ","","","","","",90
"CONNEH, Sekou Damate (PRODEM) ","","","",4 ,"BEN, Jasper Morris (COTOL) ","",19 ,"MASSEH, Jerry Bowier (UP) ","","","","","",24
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",12 ,"PETERS, Andrew  (NPP) ","","","","","",16
"FARHAT, David M. (FDP) ","","","",4 ,"GLAYBO, Uriah  (CDC) ","",9 ,"SANGO, John Wee (COTOL) ","","","","","",19
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",11 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",12 ,"MONWEH, SR., Davidson Tompo (CDC) ","",11 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",7
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"MOORE, George Dee (LP) ","",60 ,"ZAHNMIE, John Railey (CDC) ","","","","","",4
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",64 ,"",Valid Votes: ,"","","","",183
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",1 ,"",Invalid Votes: ,"","","","",11
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",6 ,"",Total Votes: ,"","","","",194
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",9,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,277,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,5,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,282,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",14,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",189,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",195,"","","","","","","","","",""
