Precinct: 24001 ,Polling Place: ,1 ,"","","","",Total: 468 ,Age 18-27: 34.4% ,Age 48-57: ,"","",11.3%,""
"E.J. Yancy School, Buzi & Frog Island, Margibi ","","","","","","","",Males: 60.1% Females: 39.9% ,Age 28-37: 27.5% Age 38-47: 13.6% ,Age 58-67: Age 68+: ,"","",3.2%1.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BENNIE, Charles D. (RULP) ","",92 ,"BUWAY, John Z. (FDP) ","","","","","",50
"BRUMSKINE, Charles Walker (LP) ","","","",69 ,"BOWIER, Joseph Jensen (UP) ","",15 ,"DENNIS, Joseph S. (UDA) ","","","","","",70
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",9 ,"GWESA, C. Lawuo (COTOL) ","","","","","",51
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",65 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",92
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",45 ,"LACKIE, Ansu Washington (UP) ","","","","","",83
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",13 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",40
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",118 ,"GARWON, A. Sylvester  (CDC) ","",39 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",27
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",81 ,"",Valid Votes: ,"","","","",413
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",125 ,"",Invalid Votes: ,"","","","",9
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",27 ,"",Total Votes: ,"","","","",422
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",164,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",8 ,"MULBAH, SR., Michael S. (COTOL) ","",15,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",25 ,"NEBLETT, James Adof (NRP) ","",20,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",4 ,"PENNEH, John M. (NDPL) ","",20,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",15 ,"WYMON, Benjamin Kolo-V. (LP) ","",54,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,787,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",4 ,"",Invalid Ballots: ,4,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4 ,"",Valid Votes + Invalid Ballots: ,791,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",45,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",118,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",422,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",423,"","","","","","","","","",""
Precinct: 24037 ,Polling Place: ,2 ,"","","","","",Total: 542 ,Age 18-27: 54.6% ,Age 48-57: ,"","",5.5%,""
"E.J. Yancy School, Buzi & Frog Island, Margibi ","","","","","","","",Males: 60.3% Females: 39.7% ,Age 28-37: 20.1% Age 38-47: 14.6% ,Age 58-67: Age 68+: ,"","",3.0%2.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BENNIE, Charles D. (RULP) ","",72 ,"BUWAY, John Z. (FDP) ","","","","","",36
"BRUMSKINE, Charles Walker (LP) ","","","",61 ,"BOWIER, Joseph Jensen (UP) ","",20 ,"DENNIS, Joseph S. (UDA) ","","","","","",70
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DAVIS, Bestus Peter (NPP) ","",14 ,"GWESA, C. Lawuo (COTOL) ","","","","","",38
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",59 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",82
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",49 ,"LACKIE, Ansu Washington (UP) ","","","","","",70
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",9 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",40
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",125 ,"GARWON, A. Sylvester  (CDC) ","",26 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",32
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",98 ,"",Valid Votes: ,"","","","",368
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",85 ,"",Invalid Votes: ,"","","","",10
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",38 ,"",Total Votes: ,"","","","",378
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",120,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",9 ,"MULBAH, SR., Michael S. (COTOL) ","",13,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",16 ,"NEBLETT, James Adof (NRP) ","",15,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",6 ,"PENNEH, John M. (NDPL) ","",14,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",7,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",16 ,"WYMON, Benjamin Kolo-V. (LP) ","",64,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,703,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",5 ,"",Invalid Ballots: ,11,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4 ,"",Valid Votes + Invalid Ballots: ,714,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",30,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",93,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",374,"","","","","","","","","",""
"",Invalid Votes: ,"","",5,"","","","","","","","","",""
"",Total Votes: ,"","",379,"","","","","","","","","",""
Precinct: 24038 ,Polling Place: ,1 ,"","","","",Total: 495 ,Age 18-27: 38.8% ,Age 48-57: ,"","",4.8%,""
"Federation of  Transport Union, Central Kakata 1, Margibi ","","","","","","",Males: 64.4% Females: 35.6% ,Age 28-37: 28.9% Age 38-47: 20.2% ,Age 58-67: Age 68+: ,"","",3.2%4.0%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BENNIE, Charles D. (RULP) ","",47 ,"BUWAY, John Z. (FDP) ","","","","","",43
"BRUMSKINE, Charles Walker (LP) ","","",41 ,"BOWIER, Joseph Jensen (UP) ","",23 ,"DENNIS, Joseph S. (UDA) ","","","","","",32
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"DAVIS, Bestus Peter (NPP) ","",25 ,"GWESA, C. Lawuo (COTOL) ","","","","","",33
"DIVINE, SR., Samuel Raymond (Ind) ","","",2 ,"DENNIS, William E. (UP) ","",64 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",45
"FARHAT, David M. (FDP) ","","",0 ,"FAHN, Sampson Bedell (NPP) ","",37 ,"LACKIE, Ansu Washington (UP) ","","","","","",82
"JALLAH, Armah Zolu (NPL) ","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",44
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",92 ,"GARWON, A. Sylvester  (CDC) ","",20 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",49
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"JAH, Clarice Alpha (LP) ","",55 ,"",Valid Votes: ,"","","","",328
"KIEH, JR., George Klay (NDM) ","","",1 ,"KAINE, Roland Cooper (CDC) ","",80 ,"",Invalid Votes: ,"","","","",10
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",29 ,"",Total Votes: ,"","","","",338
"KPOTO, Robert Momo (ULD) ","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",101,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",26 ,"MULBAH, SR., Michael S. (COTOL) ","",10,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",43 ,"NEBLETT, James Adof (NRP) ","",12,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",1 ,"PENNEH, John M. (NDPL) ","",12,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",4,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",13 ,"WYMON, Benjamin Kolo-V. (LP) ","",36,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1 ,"",Valid Votes: ,563,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",7 ,"",Invalid Ballots: ,6,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",3 ,"",Valid Votes + Invalid Ballots: ,569,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",46,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",58,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",2,"","","","","","","","","",""
"",Valid Votes: ,"",342,"","","","","","","","","",""
"",Invalid Votes: ,"",4,"","","","","","","","","",""
"",Total Votes: ,"",346,"","","","","","","","","",""
Precinct: 24038 ,Polling Place: ,2 ,"","","","",Total: 511 ,Age 18-27: 41.5% ,Age 48-57: ,"","",7.0%,""
"Federation of  Transport Union, Central Kakata 1, Margibi ","","","","","","",Males: 62.8% Females: 37.2% ,Age 28-37: 29.2% Age 38-47: 15.9% ,Age 58-67: Age 68+: ,"","",3.9%2.5%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"BENNIE, Charles D. (RULP) ","",43 ,"BUWAY, John Z. (FDP) ","","","","","",45
"BRUMSKINE, Charles Walker (LP) ","","",42 ,"BOWIER, Joseph Jensen (UP) ","",25 ,"DENNIS, Joseph S. (UDA) ","","","","","",41
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DAVIS, Bestus Peter (NPP) ","",15 ,"GWESA, C. Lawuo (COTOL) ","","","","","",23
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DENNIS, William E. (UP) ","",41 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",55
"FARHAT, David M. (FDP) ","","",1 ,"FAHN, Sampson Bedell (NPP) ","",47 ,"LACKIE, Ansu Washington (UP) ","","","","","",83
"JALLAH, Armah Zolu (NPL) ","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",12 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",40
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",102 ,"GARWON, A. Sylvester  (CDC) ","",20 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",38
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"JAH, Clarice Alpha (LP) ","",70 ,"",Valid Votes: ,"","","","",325
"KIEH, JR., George Klay (NDM) ","","",1 ,"KAINE, Roland Cooper (CDC) ","",108 ,"",Invalid Votes: ,"","","","",8
"KORTO, Joseph D. Z. (LERP) ","","",2 ,"KROMAH, Mohamed Taqii (NRP) ","",32 ,"",Total Votes: ,"","","","",333
"KPOTO, Robert Momo (ULD) ","","",2 ,"LEITAL, Joe Roberts (COTOL) ","",80,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",27 ,"MULBAH, SR., Michael S. (COTOL) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",45 ,"NEBLETT, James Adof (NRP) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"PENNEH, John M. (NDPL) ","",15,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",2,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",6 ,"WYMON, Benjamin Kolo-V. (LP) ","",24,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0 ,"",Valid Votes: ,547,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",10 ,"",Invalid Ballots: ,7,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1 ,"",Valid Votes + Invalid Ballots: ,554,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",33,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",58,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",3,"","","","","","","","","",""
"",Valid Votes: ,"",336,"","","","","","","","","",""
"",Invalid Votes: ,"",6,"","","","","","","","","",""
"",Total Votes: ,"",342,"","","","","","","","","",""
Precinct: 24038 ,Polling Place: ,3 ,"","","","",Total: 526 ,Age 18-27: 36.9% ,Age 48-57: ,"","",8.6%,""
"Federation of  Transport Union, Central Kakata 1, Margibi ","","","","","","",Males: 66.0% Females: 34.0% ,Age 28-37: 32.1% Age 38-47: 15.2% ,Age 58-67: Age 68+: ,"","",3.6%3.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",3 ,"BENNIE, Charles D. (RULP) ","",47 ,"BUWAY, John Z. (FDP) ","","","","","",55
"BRUMSKINE, Charles Walker (LP) ","","",36 ,"BOWIER, Joseph Jensen (UP) ","",20 ,"DENNIS, Joseph S. (UDA) ","","","","","",35
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DAVIS, Bestus Peter (NPP) ","",31 ,"GWESA, C. Lawuo (COTOL) ","","","","","",28
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DENNIS, William E. (UP) ","",64 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",56
"FARHAT, David M. (FDP) ","","",4 ,"FAHN, Sampson Bedell (NPP) ","",47 ,"LACKIE, Ansu Washington (UP) ","","","","","",71
"JALLAH, Armah Zolu (NPL) ","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",11 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",33
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",115 ,"GARWON, A. Sylvester  (CDC) ","",18 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",58
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"JAH, Clarice Alpha (LP) ","",64 ,"",Valid Votes: ,"","","","",336
"KIEH, JR., George Klay (NDM) ","","",0 ,"KAINE, Roland Cooper (CDC) ","",110 ,"",Invalid Votes: ,"","","","",17
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",25 ,"",Total Votes: ,"","","","",353
"KPOTO, Robert Momo (ULD) ","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",102,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",25 ,"MULBAH, SR., Michael S. (COTOL) ","",15,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",41 ,"NEBLETT, James Adof (NRP) ","",11,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"PENNEH, John M. (NDPL) ","",24,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",6,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",21 ,"WYMON, Benjamin Kolo-V. (LP) ","",39,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1 ,"",Valid Votes: ,634,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",9 ,"",Invalid Ballots: ,8,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",3 ,"",Valid Votes + Invalid Ballots: ,642,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",31,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",59,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",2,"","","","","","","","","",""
"",Valid Votes: ,"",352,"","","","","","","","","",""
"",Invalid Votes: ,"",5,"","","","","","","","","",""
"",Total Votes: ,"",357,"","","","","","","","","",""
Precinct: 24039 ,Polling Place: ,1 ,"","","","",Total: 534 ,Age 18-27: 51.3% ,Age 48-57: ,"","",4.9%,""
"Genuine Transport Union, Central Kakata 2, Margibi ","","","","","","",Males: 71.0% Females: 29.0% ,Age 28-37: 25.3% Age 38-47: 12.9% ,Age 58-67: Age 68+: ,"","",4.5%1.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","",Votes ,Candidate ,Votes ,"",Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",4 ,"BENNIE, Charles D. (RULP) ","",57 ,"BUWAY, John Z. (FDP) ","","","","","",62
"BRUMSKINE, Charles Walker (LP) ","","",46 ,"BOWIER, Joseph Jensen (UP) ","",17 ,"DENNIS, Joseph S. (UDA) ","","","","","",42
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DAVIS, Bestus Peter (NPP) ","",28 ,"GWESA, C. Lawuo (COTOL) ","","","","","",31
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DENNIS, William E. (UP) ","",45 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",47
"FARHAT, David M. (FDP) ","","",1 ,"FAHN, Sampson Bedell (NPP) ","",49 ,"LACKIE, Ansu Washington (UP) ","","","","","",79
"JALLAH, Armah Zolu (NPL) ","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",10 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",32
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",92 ,"GARWON, A. Sylvester  (CDC) ","",25 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",35
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"JAH, Clarice Alpha (LP) ","",58 ,"",Valid Votes: ,"","","","",328
"KIEH, JR., George Klay (NDM) ","","",0 ,"KAINE, Roland Cooper (CDC) ","",82 ,"",Invalid Votes: ,"","","","",27
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",32 ,"",Total Votes: ,"","","","",355
"KPOTO, Robert Momo (ULD) ","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",104,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",12 ,"MULBAH, SR., Michael S. (COTOL) ","",11,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",41 ,"NEBLETT, James Adof (NRP) ","",13,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",3 ,"PENNEH, John M. (NDPL) ","",25,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",2 ,"TOWNSEND, Clarence Benjamin (RULP) ","",9,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",9 ,"WYMON, Benjamin Kolo-V. (LP) ","",32,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",2 ,"",Valid Votes: ,597,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",2 ,"",Invalid Ballots: ,13,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",4 ,"",Valid Votes + Invalid Ballots: ,610,"","","","","","",""
"","","","",Notes from County Office:,"","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",44 ,ERROR IN CACULATION DETECTED ON CO2AND RECTIFIED,"","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",78,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",345,"","","","","","","","","",""
"",Invalid Votes: ,"",15,"","","","","","","","","",""
"",Total Votes: ,"",360,"","","","","","","","","",""
Precinct: 24039 ,Polling Place: ,2 ,"","","","",Total: 544 ,Age 18-27: 48.0% ,Age 48-57: ,"",5.1%,"",""
"Genuine Transport Union, Central Kakata 2, Margibi ","","","","","","",Males: 71.7% Females: 28.3% ,Age 28-37: 30.9% Age 38-47: 13.6% ,Age 58-67: Age 68+: ,"",1.1%1.3%,"",""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","",Votes ,Candidate ,Votes ,"",Candidate ,"","","","",Votes,""
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BENNIE, Charles D. (RULP) ",53 ,"","BUWAY, John Z. (FDP) ","","","","","",42
"BRUMSKINE, Charles Walker (LP) ","","",49 ,"BOWIER, Joseph Jensen (UP) ",22 ,"","DENNIS, Joseph S. (UDA) ","","","","","",57
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DAVIS, Bestus Peter (NPP) ",25 ,"","GWESA, C. Lawuo (COTOL) ","","","","","",56
"DIVINE, SR., Samuel Raymond (Ind) ","","",1 ,"DENNIS, William E. (UP) ",61 ,"","JALLAH, Kollie Sorsor (CDC) ","","","","","",47
"FARHAT, David M. (FDP) ","","",0 ,"FAHN, Sampson Bedell (NPP) ",54 ,"","LACKIE, Ansu Washington (UP) ","","","","","",93
"JALLAH, Armah Zolu (NPL) ","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",9 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",21
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",86 ,"GARWON, A. Sylvester  (CDC) ",25 ,"","SNOH, Mc-Hilary Malawi (NPP) ","","","","","",40
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"JAH, Clarice Alpha (LP) ",57 ,"","",Valid Votes: ,"","","",356,""
"KIEH, JR., George Klay (NDM) ","","",2 ,"KAINE, Roland Cooper (CDC) ",98 ,"","",Invalid Votes: ,"","","","",14
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"KROMAH, Mohamed Taqii (NRP) ",14 ,"","",Total Votes: ,"","","",370,""
"","","","","","","",Notes from County Office:,"","","","","",""
"KPOTO, Robert Momo (ULD) ","","",0 ,"LEITAL, Joe Roberts (COTOL) ",103 ,"",INVALID VOTES NOT ADDED TO CO3.ERROR DETECTED AND ,"","","","","",""
"","","","","","","",RECTIFIED,"","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",7 ,"MULBAH, SR., Michael S. (COTOL) ",15,"","","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",46 ,"NEBLETT, James Adof (NRP) ",14,"","","","","","","",""
"MORLU, John Sembe (UDA) ","","",4 ,"PENNEH, John M. (NDPL) ",34,"","","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",4,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",13 ,"WYMON, Benjamin Kolo-V. (LP) ",30,"","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1 ,"",Valid Votes: 618,"","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",4 ,"",Invalid Ballots: 10,"","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",6 ,"",Valid Votes + Invalid Ballots: 628,"","","","","","","",""
"","","","",Notes from County Office:,"","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",48 ,INVALID VOTES NOT ADDED ON CO2.ERROR DETECTED AND ,"","","","","","","","",""
"","","","",RECTIFIED,"","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",94,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
