"Precinct: 03001 ","Polling Place: ",1,,,,,"Total: 469 ","Age 18-27: 46.1% ","Age 48-57: ",,,"7.9%",,
"BARNES, Milton Nathaniel (LDP) ",,,,6,"ANDERSON, Alfred Boimah (NPP) ",,24,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,69
"BRUMSKINE, Charles Walker (LP) ",,,,7,"BALLOH, Musah  (ALCOP) ",,25,"GBELLAY, SR., John I. (UP) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BENSON, Rebecca T. (LP) ",,45,"GOLANYON, Daniel Amadu (NPP) ",,,,,,9
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,6,"JABATEH, M. Khalifa (NRP) ",,,,,,9
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,22,"KARNEH, A.J. Armah (ALCOP) ",,,,,,21
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,204,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,13
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,40,"KO-JUAH, Amos Boima (UP) ",,5,"MANUBAH, Musu Foley (LPL) ",,,,,,8
"KIADII, George Momodu (NATVIPOL) ",,,,2,"LANSANAH, Lahai Gbabye (NDPL) ",,35,"SAMOLAH, Adama Boimah (CDC) ",,,,,,9
"KIEH, JR., George Klay (NDM) ",,,,6,"MASSALEY, Mohammed Aliu (UP) ",,51,"SHERIFF, Daouda V. (PRODEM) ",,,,,,4
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,30,"SIRYON, Haja Fata (NDPL) ",,,,,,142
"KPOTO, Robert Momo (ULD) ",,,,2,"SARNOR, Faliku G. (CDC) ",,15,"WILES, David Momolu (COTOL) ",,,,,,10
"KROMAH, Alhaji G. V. (ALCOP) ",,,,38,"VINCENT, Erik Bauman (APD) ",,8,"ZENNEH, George M. (LP) ",,,,,,0
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,18,"VINCENT, Lincoln  (LDP) ",,5,,"Valid Votes: ",,,,,295
"MORLU, John Sembe (UDA) ",,,,1,"WASHINGTON, Hajah Sheri (COTOL) ",,9,,"Invalid Votes: ",,,,,21
"REEVES, Alfred Garpee (NRP) ",,,,2,,"Valid Votes: ",484,,"Total Votes: ",,,,,316
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,8,,"Invalid Ballots: ",6,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",490,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,89,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,82,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,311,,,,,,,,,,
,"Invalid Votes: ",,,6,,,,,,,,,,
,"Total Votes: ",,,317,,,,,,,,,,
"Precinct: 03023 ","Polling Place: ",1,,,,,,"Total: 194 ","Age 18-27: 32.5% ","Age 48-57: ",,,"9.3%",
"LEYHAN PALAVA HUT, LEYHAN, Bomi ",,,,,,,,"Males: 46.4% Females: 53.6% ","Age 28-37: 23.2% Age 38-47: 16.5% ","Age 58-67: Age 68+: ",,,"8.8%9.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"ANDERSON, Alfred Boimah (NPP) ",,95,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,6
"BRUMSKINE, Charles Walker (LP) ",,,,2,"BALLOH, Musah  (ALCOP) ",,10,"GBELLAY, SR., John I. (UP) ",,,,,,23
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BENSON, Rebecca T. (LP) ",,8,"GOLANYON, Daniel Amadu (NPP) ",,,,,,2
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,3,"JABATEH, M. Khalifa (NRP) ",,,,,,2
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,6,"KARNEH, A.J. Armah (ALCOP) ",,,,,,2
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,126,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,86,"KO-JUAH, Amos Boima (UP) ",,17,"MANUBAH, Musu Foley (LPL) ",,,,,,8
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,5,"SAMOLAH, Adama Boimah (CDC) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,22,"SHERIFF, Daouda V. (PRODEM) ",,,,,,3
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,24,"SIRYON, Haja Fata (NDPL) ",,,,,,98
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,6,"WILES, David Momolu (COTOL) ",,,,,,11
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VINCENT, Erik Bauman (APD) ",,4,"ZENNEH, George M. (LP) ",,,,,,2
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"VINCENT, Lincoln  (LDP) ",,2,,"Valid Votes: ",,,,,167
"MORLU, John Sembe (UDA) ",,,,1,"WASHINGTON, Hajah Sheri (COTOL) ",,2,,"Invalid Votes: ",,,,,6
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",330,,"Total Votes: ",,,,,173
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,,"Invalid Ballots: ",4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",334,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,18,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,12,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,42,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,172,,,,,,,,,,
,"Invalid Votes: ",,,6,,,,,,,,,,
,"Total Votes: ",,,178,,,,,,,,,,
"Precinct: 03024 ","Polling Place: ",1,,,,,"Total: 313 ","Age 18-27: 33.5% ","Age 48-57: ",,,"10.9%",,
"TOLOKOR/TULEMU PALAVA HUT, TOLOKOR/TULEMU, Bomi ",,,,,,,"Males: 43.8% Females: 56.2% ","Age 28-37: 24.3% Age 38-47: 12.5% ","Age 58-67: Age 68+: ",,,"7.3%11.5%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"ANDERSON, Alfred Boimah (NPP) ",,30,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,3,
"BRUMSKINE, Charles Walker (LP) ",,,24,"BALLOH, Musah  (ALCOP) ",,7,"GBELLAY, SR., John I. (UP) ",,,,,,3,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"BENSON, Rebecca T. (LP) ",,53,"GOLANYON, Daniel Amadu (NPP) ",,,,,,2,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"BROWN, Samuel Njalbae (LP) ",,16,"JABATEH, M. Khalifa (NRP) ",,,,,,5,
"FARHAT, David M. (FDP) ",,,0,"DEVINE, Richard Blamah (COTOL) ",,38,"KARNEH, A.J. Armah (ALCOP) ",,,,,,40,
"JALLAH, Armah Zolu (NPL) ",,,0,"JOHNSON, Sando Dazoe (NPP) ",,60,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,2,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,21,"KO-JUAH, Amos Boima (UP) ",,12,"MANUBAH, Musu Foley (LPL) ",,,,,,3,
"KIADII, George Momodu (NATVIPOL) ",,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,30,"SAMOLAH, Adama Boimah (CDC) ",,,,,,20,
"KIEH, JR., George Klay (NDM) ",,,0,"MASSALEY, Mohammed Aliu (UP) ",,44,"SHERIFF, Daouda V. (PRODEM) ",,,,,,2,
"KORTO, Joseph D. Z. (LERP) ",,,1,"SANDO, G. Aaron (NDPL) ",,34,"SIRYON, Haja Fata (NDPL) ",,,,,,119,
"KPOTO, Robert Momo (ULD) ",,,0,"SARNOR, Faliku G. (CDC) ",,55,"WILES, David Momolu (COTOL) ",,,,,,12,
"KROMAH, Alhaji G. V. (ALCOP) ",,,7,"VINCENT, Erik Bauman (APD) ",,4,"ZENNEH, George M. (LP) ",,,,,,32,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,"VINCENT, Lincoln  (LDP) ",,8,,"Valid Votes: ",,,,,243,
"MORLU, John Sembe (UDA) ",,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,16,,"Invalid Votes: ",,,,,18,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",407,,"Total Votes: ",,,,,261,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,25,,"Invalid Ballots: ",7,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",414,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,6,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,101,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,61,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,4,,,,,,,,,,,
,"Valid Votes: ",,256,,,,,,,,,,,
,"Invalid Votes: ",,5,,,,,,,,,,,
,"Total Votes: ",,261,,,,,,,,,,,
"Precinct: 03025 ","Polling Place: ",1,,,,,"Total: 243 ","Age 18-27: 39.9% ","Age 48-57: ",,,"11.5%",,
"BONOR TOWN PALAVA HUT, BONOR TOWN, Bomi ",,,,,,,"Males: 52.3% Females: 47.7% ","Age 28-37: 23.5% Age 38-47: 12.8% ","Age 58-67: Age 68+: ",,,"6.6%5.8%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,"ANDERSON, Alfred Boimah (NPP) ",,6,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,10,
"BRUMSKINE, Charles Walker (LP) ",,,7,"BALLOH, Musah  (ALCOP) ",,32,"GBELLAY, SR., John I. (UP) ",,,,,,4,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"BENSON, Rebecca T. (LP) ",,18,"GOLANYON, Daniel Amadu (NPP) ",,,,,,5,
"DIVINE, SR., Samuel Raymond (Ind) ",,,3,"BROWN, Samuel Njalbae (LP) ",,11,"JABATEH, M. Khalifa (NRP) ",,,,,,12,
"FARHAT, David M. (FDP) ",,,1,"DEVINE, Richard Blamah (COTOL) ",,7,"KARNEH, A.J. Armah (ALCOP) ",,,,,,33,
"JALLAH, Armah Zolu (NPL) ",,,2,"JOHNSON, Sando Dazoe (NPP) ",,80,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,39,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,24,"KO-JUAH, Amos Boima (UP) ",,6,"MANUBAH, Musu Foley (LPL) ",,,,,,0,
"KIADII, George Momodu (NATVIPOL) ",,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,8,"SAMOLAH, Adama Boimah (CDC) ",,,,,,14,
"KIEH, JR., George Klay (NDM) ",,,0,"MASSALEY, Mohammed Aliu (UP) ",,29,"SHERIFF, Daouda V. (PRODEM) ",,,,,,4,
"KORTO, Joseph D. Z. (LERP) ",,,0,"SANDO, G. Aaron (NDPL) ",,11,"SIRYON, Haja Fata (NDPL) ",,,,,,24,
"KPOTO, Robert Momo (ULD) ",,,0,"SARNOR, Faliku G. (CDC) ",,18,"WILES, David Momolu (COTOL) ",,,,,,2,
"KROMAH, Alhaji G. V. (ALCOP) ",,,34,"VINCENT, Erik Bauman (APD) ",,1,"ZENNEH, George M. (LP) ",,,,,,4,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,23,"VINCENT, Lincoln  (LDP) ",,1,,"Valid Votes: ",,,,,151,
"MORLU, John Sembe (UDA) ",,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,2,,"Invalid Votes: ",,,,,30,
"REEVES, Alfred Garpee (NRP) ",,,1,,"Valid Votes: ",230,,"Total Votes: ",,,,,181,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,2,,"Invalid Ballots: ",14,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",244,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,28,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,35,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,2,,,,,,,,,,,
,"Valid Votes: ",,172,,,,,,,,,,,
,"Invalid Votes: ",,10,,,,,,,,,,,
,"Total Votes: ",,182,,,,,,,,,,,
"Precinct: 03026 ","Polling Place: ",1,,,,,"Total: 196 ","Age 18-27: 24.5% ","Age 48-57: ",,,"13.8%",,
"ZOHNBAIMON  PALAVA HUT, ZOHNBAIMON, Bomi ",,,,,,,"Males: 45.4% Females: 54.6% ","Age 28-37: 24.5% Age 38-47: 22.4% ","Age 58-67: Age 68+: ",,,"9.7%5.1%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"ANDERSON, Alfred Boimah (NPP) ",,2,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,6,
"BRUMSKINE, Charles Walker (LP) ",,,8,"BALLOH, Musah  (ALCOP) ",,2,"GBELLAY, SR., John I. (UP) ",,,,,,5,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"BENSON, Rebecca T. (LP) ",,17,"GOLANYON, Daniel Amadu (NPP) ",,,,,,4,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"BROWN, Samuel Njalbae (LP) ",,0,"JABATEH, M. Khalifa (NRP) ",,,,,,1,
"FARHAT, David M. (FDP) ",,,1,"DEVINE, Richard Blamah (COTOL) ",,16,"KARNEH, A.J. Armah (ALCOP) ",,,,,,13,
"JALLAH, Armah Zolu (NPL) ",,,0,"JOHNSON, Sando Dazoe (NPP) ",,20,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,2,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,58,"KO-JUAH, Amos Boima (UP) ",,5,"MANUBAH, Musu Foley (LPL) ",,,,,,8,
"KIADII, George Momodu (NATVIPOL) ",,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,110,"SAMOLAH, Adama Boimah (CDC) ",,,,,,2,
"KIEH, JR., George Klay (NDM) ",,,0,"MASSALEY, Mohammed Aliu (UP) ",,3,"SHERIFF, Daouda V. (PRODEM) ",,,,,,3,
"KORTO, Joseph D. Z. (LERP) ",,,0,"SANDO, G. Aaron (NDPL) ",,65,"SIRYON, Haja Fata (NDPL) ",,,,,,44,
"KPOTO, Robert Momo (ULD) ",,,0,"SARNOR, Faliku G. (CDC) ",,3,"WILES, David Momolu (COTOL) ",,,,,,47,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"VINCENT, Erik Bauman (APD) ",,1,"ZENNEH, George M. (LP) ",,,,,,14,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"VINCENT, Lincoln  (LDP) ",,0,,"Valid Votes: ",,,,,149,
"MORLU, John Sembe (UDA) ",,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,5,,"Invalid Votes: ",,,,,0,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",249,,"Total Votes: ",,,,,149,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,37,,"Invalid Ballots: ",0,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",249,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,27,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,13,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,150,,,,,,,,,,,
,"Invalid Votes: ",,1,,,,,,,,,,,
,"Total Votes: ",,151,,,,,,,,,,,
"Precinct: 03027 ","Polling Place: ",1,,,,,,"Total: 535 ","Age 18-27: 32.5% ","Age 48-57: ",,,"10.1%",
"WEAJOR TOWN HALL, WEAJOR, Bomi ",,,,,,,,"Males: 49.7% Females: 50.3% ","Age 28-37: 24.9% Age 38-47: 17.0% ","Age 58-67: Age 68+: ",,,"8.4%7.1%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"ANDERSON, Alfred Boimah (NPP) ",,19,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,5
"BRUMSKINE, Charles Walker (LP) ",,,,20,"BALLOH, Musah  (ALCOP) ",,346,"GBELLAY, SR., John I. (UP) ",,,,,,149
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BENSON, Rebecca T. (LP) ",,17,"GOLANYON, Daniel Amadu (NPP) ",,,,,,2
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,11,"JABATEH, M. Khalifa (NRP) ",,,,,,3
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,13,"KARNEH, A.J. Armah (ALCOP) ",,,,,,1
"JALLAH, Armah Zolu (NPL) ",,,,2,"JOHNSON, Sando Dazoe (NPP) ",,45,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,196,"KO-JUAH, Amos Boima (UP) ",,36,"MANUBAH, Musu Foley (LPL) ",,,,,,7
"KIADII, George Momodu (NATVIPOL) ",,,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,32,"SAMOLAH, Adama Boimah (CDC) ",,,,,,12
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,23,"SHERIFF, Daouda V. (PRODEM) ",,,,,,2
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,31,"SIRYON, Haja Fata (NDPL) ",,,,,,147
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,161,"WILES, David Momolu (COTOL) ",,,,,,92
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VINCENT, Erik Bauman (APD) ",,5,"ZENNEH, George M. (LP) ",,,,,,1
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,4,"VINCENT, Lincoln  (LDP) ",,9,,"Valid Votes: ",,,,,423
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,24,,"Invalid Votes: ",,,,,21
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",772,,"Total Votes: ",,,,,444
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,31,,"Invalid Ballots: ",4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",776,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,6,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,26,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,135,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,432,,,,,,,,,,
,"Invalid Votes: ",,,12,,,,,,,,,,
,"Total Votes: ",,,444,,,,,,,,,,
"Precinct: 03028 ","Polling Place: ",1,,,,,,"Total: 323 ","Age 18-27: 32.5% ","Age 48-57: ",,,"8.4%",
"BEH TOWN TOWN HALL, BEH TOWN, Bomi ",,,,,,,,"Males: 42.7% Females: 57.3% ","Age 28-37: 23.5% Age 38-47: 21.1% ","Age 58-67: Age 68+: ",,,"7.1%7.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,3,"ANDERSON, Alfred Boimah (NPP) ",,16,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,6,"BALLOH, Musah  (ALCOP) ",,78,"GBELLAY, SR., John I. (UP) ",,,,,,93
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"BENSON, Rebecca T. (LP) ",,17,"GOLANYON, Daniel Amadu (NPP) ",,,,,,4
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"BROWN, Samuel Njalbae (LP) ",,5,"JABATEH, M. Khalifa (NRP) ",,,,,,3
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,17,"KARNEH, A.J. Armah (ALCOP) ",,,,,,0
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,114,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,1
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,54,"KO-JUAH, Amos Boima (UP) ",,16,"MANUBAH, Musu Foley (LPL) ",,,,,,37
"KIADII, George Momodu (NATVIPOL) ",,,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,103,"SAMOLAH, Adama Boimah (CDC) ",,,,,,9
"KIEH, JR., George Klay (NDM) ",,,,0,"MASSALEY, Mohammed Aliu (UP) ",,21,"SHERIFF, Daouda V. (PRODEM) ",,,,,,0
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,17,"SIRYON, Haja Fata (NDPL) ",,,,,,75
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,37,"WILES, David Momolu (COTOL) ",,,,,,3
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VINCENT, Erik Bauman (APD) ",,2,"ZENNEH, George M. (LP) ",,,,,,2
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,13,"VINCENT, Lincoln  (LDP) ",,4,,"Valid Votes: ",,,,,230
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,10,,"Invalid Votes: ",,,,,11
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",457,,"Total Votes: ",,,,,241
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,43,,"Invalid Ballots: ",2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",459,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,58,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,51,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,240,,,,,,,,,,
,"Invalid Votes: ",,,1,,,,,,,,,,
,"Total Votes: ",,,241,,,,,,,,,,
"Precinct: 03028 ","Polling Place: ",2,,,,,,"Total: 322 ","Age 18-27: 36.6% ","Age 48-57: ",,,"7.5%",
"BEH TOWN TOWN HALL, BEH TOWN, Bomi ",,,,,,,,"Males: 50.0% Females: 50.0% ","Age 28-37: 21.7% Age 38-47: 19.3% ","Age 58-67: Age 68+: ",,,"7.5%7.5%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 2",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"ANDERSON, Alfred Boimah (NPP) ",,4,"DAVIS, JR., Ballah K. M. (NDM) ",,,,,,1
"BRUMSKINE, Charles Walker (LP) ",,,,1,"BALLOH, Musah  (ALCOP) ",,73,"GBELLAY, SR., John I. (UP) ",,,,,,88
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BENSON, Rebecca T. (LP) ",,8,"GOLANYON, Daniel Amadu (NPP) ",,,,,,3
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,0,"JABATEH, M. Khalifa (NRP) ",,,,,,3
"FARHAT, David M. (FDP) ",,,,1,"DEVINE, Richard Blamah (COTOL) ",,10,"KARNEH, A.J. Armah (ALCOP) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,125,"KEMOKAI, Joseph Bamgongo (LDP) ",,,,,,2
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,51,"KO-JUAH, Amos Boima (UP) ",,15,"MANUBAH, Musu Foley (LPL) ",,,,,,70
"KIADII, George Momodu (NATVIPOL) ",,,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,94,"SAMOLAH, Adama Boimah (CDC) ",,,,,,11
"KIEH, JR., George Klay (NDM) ",,,,2,"MASSALEY, Mohammed Aliu (UP) ",,24,"SHERIFF, Daouda V. (PRODEM) ",,,,,,1
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,16,"SIRYON, Haja Fata (NDPL) ",,,,,,55
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,53,"WILES, David Momolu (COTOL) ",,,,,,4
"KROMAH, Alhaji G. V. (ALCOP) ",,,,3,"VINCENT, Erik Bauman (APD) ",,1,"ZENNEH, George M. (LP) ",,,,,,1
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,16,"VINCENT, Lincoln  (LDP) ",,1,,"Valid Votes: ",,,,,243
