33559,,"DUONWIN ","PALAVA HUT ","2 992 ","- ","-",
33560,,"ZONTUO ","SDA SCHOOL ","2 1,013 ","- ","-",
33561,,"BEHYIPEA ","BEHYIPEA PUBLIC SCHOOL ","2 827 ","- ","-",
33562,,"BUANPLAY ","BUANPLAY PUBLIC SCHOOL ","2 668 ","- ","-",
33563,,"QUOGORPLAY ","PALAVA HUT ","1 356 ","- ","-",
33574,,"FIAPLAY ","FIAPLAY PUBLIC SCHOOL ","1 554 ","- ","-",
33575,,"RLANTUO ","RLANTUO PUBLIC SCH ","1 519 ","- ","-",
33576,,"KPAGLAY ","KPAGLAY PUBLIC SCH ","2 1,057 ","- ","-",
"*33580 ",,"TAYLAY ","TAYLAY",,,,
33577,,"PAYEE ","CHIEF COMPOUND ","2 973 ","- ","-",
33578,,"SANGARPLAY ","SANGARPLAY PUBLIC SCH. ","1 218 ","- ","-",
33579,,"GBOR ZUOPLAY ","GBOR ZUOPLAY ","2 935 ","- ","-",
33581,,"WEHPLAY ","WEHPLAY PUBLIC SCHOOL ","1 592 ","- ","-",
,,,"COUNTY: NIMBAELECTORAL DISTRICT: 7",,,,
,,,,,"Non-",,
,,,,"General ",,"Non-",
"Precinct Code ",,"Locality ","Address ","Polling General Voters Places ","Returned IDPPolling ","Returned IDPVoters",
,,,,,"Places **",,
33029,,"BOE BOUNGLAY ","BOE BOUNGLAY PUBLIC SCHOOL ","3 1,394 ","- ","-",
33030,,"SARBUGENTUO ","SARBUGENTUO PUBLIC SCHOOL ","2 995 ","- ","-",
33031,,"TOWEH TOWN ","TOWEH TOWN PALAVA HUT ","3 1,507 ","- ","-",
33032,,"ZUATUO ","ZUATUO PUBLIC SCHOOL ","2 1,136 ","- ","-",
33033,,"LOUPLAY ","LOUPLAY PUBLIC SCHOOL ","4 1,945 ","- ","-",
33034,,"YOURPEA OLD TOWN ","YOURPEA OLD TOWN PUBLIC SCHOOL ","3 1,281 ","- ","-",
33035,,"BEATUO ","BEATUO PUBLIC SCHOOL ","3 1,504 ","- ","-",
33036,,"ZODRU ","ZODRU PUBLIC SCHOOL ","2 1,015 ","- ","-",
33037,,"VAHN TOWN ","VAHN TOWN PUBLIC SCHOOL ","2 619 ","- ","-",
33038,,"TAPPITA CITY ","MEMORIAL HIGH SCHOOL ","3 1,596 ","- ","-",
33039,,"TAPPITA CITY ","PUBLIC WORK YARD ","2 1,024 ","- ","-",
33040,,"TAPPITA CITY ","CHIEF COMPOUND ","4 2,207 ","- ","-",
33041,,"ZEONGEHN ","ZEONGEHN PUBLIC SCHOOL ","3 1,214 ","- ","-",
33042,,"GRAIE ","GRAIE PALAVA HUT ","2 1,181 ","- ","-",
33043,,"ZOULAY ","ZOULAY CIVIL COMPOUND ","3 1,253 ","- ","-",
33044,,"ZIAH ","ZIAH PUBLIC SCHOOL ","3 1,289 ","- ","-",
33045,,"ZUAPLAY ","ZUAPLAY PUBLIC SCHOOL ","2 837 ","- ","-",
33046,,"GRENPEA ","GRENPEA PUBLIC SCHOOL ","2 734 ","- ","-",
33047,,"DIALAH ","DIALAH PUBLIC SCHOOL ","2 1,183 ","- ","-",
33048,,"GLAHN TOWN ","GLAHN PUBLIC SCHOOL ","2 675 ","- ","-",
33049,,"KAIDKA TOWN ","KAIDKA PALAVA HUT ","1 244 ","- ","-",
33050,,"SARKPAZON CAMP 1 ","SARKPAZON CAMP 1 PUBLIC SCHOOL ","1 325 ","- ","-",
33051,,"ZEERUN TOWN ","ZEERUN TOWN PUBLIC SCHOOL ","1 316 ","- ","-",
33052,,"WANTOE TOWN ","WANTOE TOWN PUBLIC SCHOOL ","1 220 ","- ","-",
33053,,"BARLAWIN TOWN ","BARLAWIN TOWN PUBLIC SCHOOL ","1 51 ","- ","-",
33054,,"TROYAR TOWN ","TROYAR TOWN PUBLIC SCHOOL ","1 99 ","- ","-",
33055,,"GOGBOR TOWN ","GOGBOR TOWN PALAVA HUT ","1 325 ","- ","-",
33056,,"GBORNINEWEN ","GBORNINEWEN PUBLIC SCHOOL ","1 58 ","- ","-",
33057,,"HARABO TOWN ","GBARPLAY PUBLIC SCHOOL ","1 254 ","- ","-",
33058,,"TEAH TOWN ","TEAH TOWN PUBLIC SCHOOL ","1 224 ","- ","-",
33059,,"WRIGHT TOWN ","WRIGHT TOWN PALAVA HUT ","1 155 ","- ","-",
,,"COUNTY: RIVER CESSELECTORAL DISTRICT: 1",,,,,
,,,"Non-",,,,
,,,"General ",,"Non-",,
"Precinct ",,,"General Returned ",,"Returned ",,
"Code ","Locality ","Address","Polling IDP Places Voters Polling ",,"IDPVoters",,
,,,"Places **",,,,
36001,"CESTOS CITY ","CESTOS CITY HIGH SCHOOL ","4 1,870 - ",,"-",,
36002,"GARYEZOHN ","GARYEZOHN PUBLIC SCHOOL ","1 522 - ",,"-",,
36003,"CHARLIE ","CHARLIE TOWN COMMUNITY SCHOOL ","2 805 - ",,"-",,
36004,"LITTLE LIBERIA ","LITTLE LIBERIA COMMUNITY SCHOOL ","3 1,522 - ",,"-",,
36005,"BROAD STREET ","BROAD STREET CENTER ","2 654 - ",,"-",,
36006,"PANKLOH ","ROCK CESS PUBLIC SCHOOL ","1 526 - ",,"-",,
36007,"KRAKPO ","KRAKPO TOWN CENTER ","1 313 - ",,"-",,
36008,"YARPA ","YARPA TOWN CENTER ","3 1,572 - ",,"-",,
36010,"GBOLOSSED ","GBOLOSSEO TOWN PUBLIC SCHOOL ","2 1,120 - ",,"-",,
,,"COUNTY: RIVER CESSELECTORAL DISTRICT: 2",,,,,
,,,"Non-",,,,
,,,"General ",,"Non-",,
"Precinct ",,,"General Returned ",,"Returned ",,
"Code ","Locality ","Address","Polling Places VotersIDP Polling ",,"IDPVoters",,
,,,"Places **",,,,
36009,"GEOZOHN ","GOEZOHN TOWN CENTER ","3 1,309 - ",,"-",,
36011,"NEEZOIN ","NEEZOIN CENTER ","2 923 - ",,"-",,
36012,"GARPUE ","GARPUE TOWN CENTER ","1 432 - ",,"-",,
36013,"ZAMMIE ","ZAMMIE TOWN PUBLIC SCHOOL ","1 390 - ",,"-",,
36014,"KACHUKON ","KACHUKON TOWN CENTER ","2 718 - ",,"-",,
36015,"GBARSLEH ","GBARSLEH TOWN CENTER ","2 781 - ",,"-",,
36016,"KANGBO ","NEW CREATION SCHOOL ","1 584 - ",,"-",,
36017,"BOJEESAY ","BOJEESAY TOWN CENTER ","3 1,293 - ",,"-",,
36018,"DEBBAH ","DEBBAH TOWN CENTER ","1 389 - ",,"-",,
36019,"PAYE ","PAYE TOWN CENTER ","2 730 - ",,"-",,
36020,"BAHN ","BAHN TOWN CENTER ","1 586 - ",,"-",,
36021,"BODOWHEA ","BODOWHEA TOWN CENTER ","2 1,104 - ",,"-",,
36022,"GLEOZOHN ","GLEIOZOHN TOWN CENTER ","2 666 - ",,"-",,
,,,"COUNTY: RIVER GEE","ELECTORAL DISTRICT: 1",,,
,,,,"Non-",,,
,,,,"General ",,"Non-",
"Precinct Code ",,"Locality ","Address ","Polling General Returned Voters IDPPlaces Polling ",,"Returned IDPVoters",
,,,,"Places **",,,
42013,,"SARBO SWEAKEN ","SCHOOL ","2 957 - ",,"-",
42014,,"YASSAKEN ","SCHOOL ","3 1,493 - ",,"-",
42015,,"YOUBOR ","PUBLIC SCHOOL ","2 753 - ",,"-",
42016,,"TOUBO SWEAKEN ","TOWN HALL ","1 497 - ",,"-",
42017,,"GBAWLEKEN ","PUBLIC SCHOOL ","3 1,351 - ",,"-",
42018,,"TARYAKEN ","SCHOOL ","2 677 - ",,"-",
42019,,"KRONOWROKEN ","TRAINING INSTITUTE ","3 1,704 - ",,"-",
42021,,"KLIBO ","SCHOOL ","1 593 - ",,"-",
"*42020 ",,"SAYKLIKEN (KLIBO) ","DEPEPO",,,,
42022,,"KLIBO TARWARKEN ","PUBLIC SCHOOL ","1 177 - ",,"-",
,,,,"COUNTY: RIVER GEE","ELECTORAL DISTRICT: 2",,
,,,,,"Non-",,
,,,,,"General ",,"Non-"
"Precinct C ode ",,,"Locality ","Address ","Polling General Returned VotersIDPPlaces Polling ",,"Returned IDPVoters"
,,,,,"Places **",,
42001,,,"KANWEAKEN ","PUBLIC SCHOOL ","4 2,142 - ",,"-"
42005,,,"PUTUKEN ","PUBLIC SCHOOL ","2 1,087 - ",,"-"
42007,,,"KILLEPO KANWEAKEN ","PALAVA HUT ","2 949 - ",,"-"
42008,,,"CHERGBOKEN ","PUBLIC SCHOOL ","3 1,427 - ",,"-"
42009,,,"NYONKEN ","SCHOOL ","2 1,157 - ",,"-"
,,"COUNTY: RIVER GEE","ELECTORAL DISTRICT: 3",,,,
,,,"Non-",,,,
,,,"General ",,"Non-",,
"Precinct ",,,"General Returned ",,"Returned ",,
"Code ","Locality ","Address","Polling IDP Places Voters Polling ",,"IDPVoters",,
,,,"Places **",,,,
42002,"DWEAKEN ","PUBLIC SCHOOL ","2 737 - ",,"-",,
42003,"PRONOKEN ","SCHOOL ","2 813 - ",,"-",,
42004,"JOQUIKEN ","PUBLIC SCHOOL ","2 1,057 - ",,"-",,
42006,"JARKAKEN ","PUBLIC SCHOOL ","4 2,033 - ",,"-",,
42010,"FISHTOWN ","CITY HALL ","3 1,327 - ",,"-",,
42011,"JAYTOKEN ","SCHOOL ","2 647 - ",,"-",,
42012,"JUWELBO ","SCHOOL ","1 422 - ",,"-",,
,,,"COUNTY: SINOEELECTORAL DISTRICT: 1",,,,
,,,,,"Non-",,
,,,,"General ",,"Non-",
"Precinct Code ",,"Locality ","Address ","Polling GeneralPlaces Voters","Returned IDPPolling ","Returned IDPVoters",
,,,,,"Places **",,
39005,,"PYNE TOWN ","PYNE TOWN HALL ","1 485 ","- ","-",
39006,,"KORJARYEE #2 ","KORJARYEE PALAVA HUT ","1 159 ","- ","-",
39007,,"CHEBIOH TOWN ","CHEBIOH TOWN PALAVA HUT ","1 222 ","- ","-",
39008,,"JALAY TOWN ","JALAY TOWN PUBLIC SCHOOL ","1 376 ","- ","-",
39009,,"CAMP #2 ","CAMP #2 PALAVA HUT ","1 520 ","- ","-",
39010,,"VOOGBARDEE ","VOOGBARDEE PALAVA HUT ","1 512 ","- ","-",
39015,,"TARLO TOWN ","TARLO TOWN PALAVA HUT ","1 270 ","- ","-",
39016,,"BILIBOKWLI ","BILIBOKWLI JUNIOR HIGH SCHOOL ","2 856 ","- ","-",
39017,,"GBASON TOWN ","GBASON TOWN PALAVA HUT ","2 620 ","- ","-",
39018,,"PLANDIALEBO ","PLANDIALEBO ELEMENTARY SCHOOL ","2 628 ","- ","-",
39019,,"DAGBE TOWN ","DAGBE TOWN ELEMENTARY SCHOOL ","1 282 ","- ","-",
39020,,"NYENFUEH TOWN ","NYENFUEH TOWN PALAVA HUT ","1 566 ","- ","-",
39021,,"KARMON TOWN ","KARMON TOWN PALAVA HUT ","2 641 ","- ","-",
39022,,"JACKSONVILLE ","JACKSONVILLE ELEMENTARY SCHOOL ","2 702 ","- ","-",
39036,,"WIAHDOE TOWN ","WIAHDOE TOWN ELEMENTARY SCHOOL ","2 1,115 ","- ","-",
,,"COUNTY: SINOEELECTORAL DISTRICT: 2",,,,,
,,,,"Non-",,,
,,,"General ",,"Non-",,
"Precinct ",,,"General ","Returned ","Returned ",,
"Code ","Locality ","Address","Polling Places Voters","IDP Polling ","IDPVoters",,
,,,,"Places **",,,
39001,"FARMERVILLE ","MULTILATERAL HIGH SCHOOL ","1 554 ","- ","-",,
39002,"LEXINGTON ","LEXINGTON ELEMENTARY SCHOOL ","1 390 ","- ","-",,
39003,"JOHNSTONE STREET ","ADMINISTRATION BUILDING ","4 1,892 ","- ","-",,
39004,"CONGO TOWN ","METHODIST JUNIOR HIGH SCHOOL ","4 2,070 ","- ","-",,
39023,"TOGBA ","TOGBA TOWN PALAVA HUT ","2 1,064 ","- ","-",,
39024,"BAFFU CAMP ","BAFFU CAMP PALAVA HUT ","1 472 ","- ","-",,
39025,"GRIGSBY FARM ","GRIGSBY FARM ELEMENTARY SCHOOL ","1 558 ","- ","-",,
39026,"BUTAW COMPOUND ","BUTAW COMPOUND ADMINISTRATIVE BUILDING ","2 607 ","- ","-",,
39040,"SEEBEH ","SEEBEH JUNIOR HIGH SCHOOL ","2 838 ","- ","-",,
39041,"BANNAH ","BANNAH TOWN HALL ","1 493 ","- ","-",,
39042,"PANAMA ","PANAMA ELEMENTARY SCHOOL ","1 337 ","- ","-",,
,,"COUNTY: SINOEELECTORAL DISTRICT: 3",,,,,
,,,,"Non-",,,
,,,"General ",,"Non-",,
"Precinct ",,,"Polling General ","Returned IDP","Returned ",,
"Code ","Locality ","Address ","Places Voters ","Polling ","IDPVoters",,
,,,,"Places **",,,
39011,"JUARYEN ","JUARYEN HEALTH CENTRE ","1 343 ","- ","-",,
39012,"KWITATUZON ","KWITATUZON ELEMENTARY SCHOOL ","2 841 ","- ","-",,
39013,"KARQUEKPO ","KARQUEKPO ELEMENTARY SCHOOL ","2 792 ","- ","-",,
39014,"KUNWIAH ","KUNWIAH PALAVA HUT ","2 785 ","- ","-",,
39027,"DUCORFREE ","DUCORFREE JUNIOR HIGH SCHOOL ","2 1,167 ","- ","-",,
39028,"BETUOKEN ","BETUOKEN PALAVA HUT ","1 330 ","- ","-",,
39029,"GOVERNMENT CAMP ","GOVERNMENT CAMP SCHOOL ","4 1,826 ","- ","-",,
39030,"DIYANKPO ","DIYANKPO PALAVA HUT ","2 665 ","- ","-",,
39031,"WRENIWIN ","WRENIWIN PALAVA HUT ","1 527 ","- ","-",,
39032,"SAYGBEKEN TOWN ","SAYGBEKEN ELEMENTARY SCHOOL ","1 458 ","- ","-",,
39033,"TITIYEN CITY ","TITIYEN PALAVA HUT ","1 290 ","- ","-",,
39034,"DOODWICKEN CITY ","DOODWICKEN JUNIOR HIGH SCHOOL ","1 522 ","- ","-",,
39035,"WESAY TOWN ","WESAY TOWN HALL ","1 226 ","- ","-",,
39037,"TUBMANVILLE ","TUBMANVILLE JUNIOR HIGH SCHOOL ","2 965 ","- ","-",,
39038,"PALATROKEN ","PALATROKEN PALAVA HUT ","2 605 ","- ","-",,
39039,"GBOYIEN ","NITREN PALAVA HUT ","1 515 ","- ","-",,
